"Name","train_loss","validation_loss","State","Notes","User","Tags","Created","Runtime","Sweep","activation_fn","architecture","batch_size","epochs_choice","input_dim","kernel_size","learning_rate","loss","nblocks","nneighbor","num_class","num_parameters","num_point","training_set","transformer_dim","avg_loss_per_batch","batch loss","cumulative_loss","epoch","r2","time","train_time","validate_time","evaluation time","inference time","inference_time_train","inference_time_train_ms","inference_time_validation_ms","load_time_batch_ms","load_time_train_ms","train_time_batch_ms","validate loss","validate time","validate_time_batch_ms"
"3DCNN_50000_5_Sigmoid_20_0.001_4","0.12397938273914158","0.1254806867931038","finished","-","changli_824","","2024-04-13T16:39:08.000Z","6469","","Sigmoid","3DCNN_64_stride1","4","20","","5","0.001","","","","","85647","","50000","","","0.08673438429832458","","19","0.5600033244831117","","292","27","","","","4.237651824951172","1.2359619140625","6.937026500701904","6.0672760009765625","3.620450280970626","","","1.1519296102255705"
"3DCNN_50000_3_ReLU_30_0.001_4","0.11129462561890482","0.12347511058077217","finished","-","changli_824","","2024-04-13T16:39:08.000Z","8878","","ReLU","3DCNN_64_stride1","4","30","","3","0.001","","","","","18811","","50000","","","0.1039397343993187","","29","0.620278487086165","","269","23","","","","3.636598587036133","1.0411739349365234","6.945123596191406","6.0577392578125","3.5585677366050557","","","1.0922825480081948"
"3DCNN_50000_5_ReLU_10_0.001_4","0.11708961952097714","0.12930258375629783","finished","-","changli_824","","2024-04-13T16:38:12.000Z","3268","","ReLU","3DCNN_64_stride1","4","10","","5","0.001","","","","","85647","","50000","","","0.10336080193519592","","9","0.580125847283514","","296","27","","","","3.9870738983154297","1.2691020965576172","6.704341793060303","6.237268447875977","3.907679060729052","","","1.0816131729677498"
"3DCNN_50000_5_Sigmoid_15_0.0001_4","0.13350453303150833","0.13368649818338454","finished","-","changli_824","","2024-04-13T16:38:12.000Z","4867","","Sigmoid","3DCNN_64_stride1","4","15","","5","0.0001","","","","","85647","","50000","","","0.137741819024086","","14","0.506944715292226","","296","27","","","","4.204988479614258","1.035928726196289","6.537547130584717","5.585908889770508","3.3801681619343324","","","1.054036856655136"
"3DCNN_50000_3_ReLU_25_0.001_4","0.11215170377083122","0.12086759704500435","finished","-","changli_824","","2024-04-13T16:38:12.000Z","7169","","ReLU","3DCNN_64_stride1","4","25","","3","0.001","","","","","18811","","50000","","","0.1338154673576355","","24","0.5902889878751145","","264","23","","","","3.3571720123291016","1.1262893676757812","6.682548294067383","4.935264587402344","3.5454578453106724","","","1.1090019141813836"
"MLPBaseline64","0.1154286133449059","0.11930319532081483","finished","-","changli_824","","2024-04-07T16:36:02.000Z","3229","","ReLU","MLPBaseline64","4","5","","3","0.00001","","","","","2097169","","200000","","","0.17580614984035492","","4","0.5714523894922543","","607","21","","","","1.3592243194580078","0.2815723419189453","6.4224680519104","5.991220474243164","1.5218857312874927","","","0.328978668733773"
"MLPBaseline64","0.5006559835126996","0.49798340187370776","finished","-","changli_824","","2024-04-07T16:35:39.000Z","7180","","ReLU","MLPBaseline64","4","10","","3","0.0001","","","","","2097169","","200000","","","0.6709773540496826","","9","-2.9930180501544004","","642","20","","","","1.765727996826172","0.35452842712402344","7.291575417518616","6.597757339477539","1.6868357754726606","","","0.3936059024918031"
"MLPBaseline64","0.5006559834386781","0.4979834019571543","finished","-","changli_824","","2024-04-07T16:35:39.000Z","7310","","ReLU","MLPBaseline64","4","10","","3","0.001","","","","","2097169","","200000","","","0.5574538707733154","","9","-2.9930180501544","","632","20","","","","1.812458038330078","0.4436969757080078","6.896177096366882","6.220102310180664","1.7661879934962212","","","0.4089418664036027"
"MLPBaseline64","0.11424059145056642","0.1259857817798853","finished","-","changli_824","","2024-04-07T16:34:21.000Z","3146","","ReLU","MLPBaseline64","4","5","","3","0.0001","","","","","2097169","","200000","","","0.05938266962766647","","4","0.5747492982850739","","603","22","","","","1.776933670043945","0.2791881561279297","6.428455061912536","6.263256072998047","1.6245785606553682","","","0.3537282407523159"
"MLPBaseline64","0.17191253822802566","0.1717388825826347","finished","-","changli_824","","2024-04-07T16:34:21.000Z","3158","","ReLU","MLPBaseline64","4","5","","3","0.001","","","","","2097169","","200000","","","0.10675837099552156","","4","0.37493467069582287","","604","20","","","","1.9059181213378904","0.35452842712402344","6.579342894554139","5.357027053833008","1.7531445370266068","","","0.4003449137431072"
"MLPBaseline64","0.1074249759732699","0.12024862758256497","finished","-","changli_824","","2024-04-07T16:34:21.000Z","6320","","ReLU","MLPBaseline64","4","10","","3","0.00001","","","","","2097169","","200000","","","0.029483750462532043","","9","0.5623318097707741","","586","20","","","","1.3697147369384766","0.4553794860839844","6.265919852256775","7.056236267089844","1.6077179173322458","","","0.3564085826337577"
"MLPBaseline64","0.1625475552983582","0.17855002615600823","finished","-","changli_824","","2024-04-07T16:27:18.000Z","253","","ReLU","MLPBaseline64","4","5","","3","0.0001","","","","","2097169","","10000","","","0.1883436888456345","","4","0.32785650864556426","","30","20","","","","1.459360122680664","0.3964900970458984","5.872120761871337","5.567312240600586","1.6169207163125157","","","0.35421120593825495"
"MLPBaseline64","0.4988920130819082","0.49798340155780313","finished","-","changli_824","","2024-04-07T16:21:20.000Z","270","","ReLU","MLPBaseline64","4","5","","3","0.0001","","","","","2097169","","10000","","","0.6354235410690308","","4","-2.9930180501544","","29","18","","","","1.6045570373535156","0.4036426544189453","5.797161006927491","4.15802001953125","1.5897635953972138","","","0.34429126953982925"
"3DCNN_200000_3_ReLU_5_1e-05_4","0.1503297119159624","0.1459804731696844","finished","-","changli_824","","2024-04-03T18:54:06.000Z","5937","","ReLU","3DCNN_64_stride1","4","5","","3","0.00001","","","","","18811","","200000","","","0.05806223303079605","","4","0.48379582518701114","","1158","26","","","","4.854917526245117","1.023054122924805","7.455827898979187","7.778406143188477","4.163547567568629","","","1.404559947400687"
"3DCNN_200000_5_Sigmoid_10_0.001_4","0.11448284744502976","0.1125750018697232","finished","-","changli_824","","2024-04-03T18:49:42.000Z","12451","","Sigmoid","3DCNN_64_stride1","4","10","","5","0.001","","","","","85647","","200000","","","0.21220771968364716","","9","0.6012494573449911","","1184","28","","","","3.4155845642089844","1.1091232299804688","7.142205371856689","6.6165924072265625","3.5616318496090575","","","1.0795471658668363"
"3DCNN_200000_3_ReLU_10_0.0001_4","0.1160741491262708","0.11505226021353156","finished","-","changli_824","","2024-04-03T18:26:44.000Z","11520","","ReLU","3DCNN_64_stride1","4","10","","3","0.0001","","","","","18811","","200000","","","0.05773450434207916","","9","0.6157887838857095","","1145","25","","","","3.3979415893554688","1.1546611785888672","7.851068415641784","6.98399543762207","4.056273481563989","","","1.2018902713515194"
"3DCNN_200000_3_Sigmoid_10_0.001_4","0.11907130630990492","0.11987718068659306","finished","-","changli_824","","2024-04-03T18:24:54.000Z","11312","","Sigmoid","3DCNN_64_stride1","4","10","","3","0.001","","","","","18811","","200000","","","0.10903371125459672","","9","0.5938124327754518","","1124","26","","","","4.070758819580078","1.012563705444336","7.866059489250183","6.443977355957031","3.61455843243081","","","1.0708538882703666"
"3DCNN_200000_3_ReLU_20_0.0001_4","0.10780881159713492","0.11057913836985826","finished","-","changli_824","","2024-04-03T17:54:49.000Z","22072","","ReLU","3DCNN_64_stride1","4","20","","3","0.0001","","","","","18811","","200000","","","0.07043197751045227","","19","0.6478019950552965","","1051","23","","","","3.296375274658203","1.032114028930664","6.449864721298217","5.865335464477539","3.362424489521317","","","1.0407610590678142"
"3DCNN_200000_5_Sigmoid_10_0.0001_4","0.12191982985794544","0.11915298178866504","finished","-","changli_824","","2024-04-03T17:03:11.000Z","12989","","Sigmoid","3DCNN_64_stride1","4","10","","5","0.0001","","","","","85647","","200000","","","0.05096029490232468","","9","0.5890219828635292","","1255","29","","","","3.429651260375977","1.0912418365478516","7.656596932411194","6.610393524169922","3.90686199507205","","","1.1219431597544969"
"3DCNN_200000_5_Sigmoid_25_0.0001_4","0.10552656544059516","0.1092496038708836","finished","-","changli_824","","2024-04-03T15:39:58.000Z","30636","","Sigmoid","3DCNN_64_stride1","4","25","","5","0.0001","","","","","85647","","200000","","","0.14910823106765747","","24","0.6080214595038227","","1138","27","","","","3.162384033203125","0.9696483612060548","6.983937501907349","6.465435028076172","3.2936567209987406","","","0.9871621687249488"
"3DCNN_200000_3_Sigmoid_25_1e-05_4","0.13013172608380205","0.13037029526233673","finished","-","changli_824","","2024-04-03T15:20:43.000Z","28556","","Sigmoid","3DCNN_64_stride1","4","25","","3","0.00001","","","","","18811","","200000","","","0.16309575736522677","","24","0.561898827435393","","1055","23","","","","3.3593177795410156","1.0502338409423828","6.927527799606323","6.362199783325195","3.4180823457934997","","","1.045379868472915"
"3DCNN_200000_3_Sigmoid_25_0.001_4","0.10781085520890542","0.11612562458068132","finished","-","changli_824","","2024-04-03T15:18:40.000Z","28509","","Sigmoid","3DCNN_64_stride1","4","25","","3","0.001","","","","","18811","","200000","","","0.1576429307460785","","24","0.5942510286368043","","1077","21","","","","3.3719539642333984","1.0254383087158203","7.25975884437561","7.295846939086914","3.4183654195667623","","","1.0301006845681064"
"3DCNN_200000_5_ReLU_30_1e-05_4","0.09408222090127878","0.10185354572795333","finished","-","changli_824","","2024-04-03T15:10:45.000Z","36343","","ReLU","3DCNN_64_stride1","4","30","","5","0.00001","","","","","85647","","200000","","","0.0710994303226471","","29","0.6569518628295297","","1121","25","","","","3.1735897064208984","0.9987354278564452","6.464823346138001","6.702661514282227","3.256426646390374","","","1.01808218592142"
"3DCNN_200000_3_ReLU_30_1e-05_4","0.12070087314953096","0.1225975523725152","finished","-","changli_824","","2024-04-03T15:03:47.000Z","33802","","ReLU","3DCNN_64_stride1","4","30","","3","0.00001","","","","","18811","","200000","","","0.18016493320465088","","29","0.5930398825271282","","1042","22","","","","3.245115280151367","1.005411148071289","6.335457391738891","5.895853042602539","3.294151939137217","","","1.0182497491798246"
"3DCNN_200000_5_Sigmoid_20_1e-05_4","0.1230174624214042","0.1239048627614975","finished","-","changli_824","","2024-04-03T14:51:23.000Z","24794","","Sigmoid","3DCNN_64_stride1","4","20","","5","0.00001","","","","","85647","","200000","","","0.12485314160585403","","19","0.5681015187220426","","1203","28","","","","3.292322158813477","1.0499954223632812","7.161865973472595","6.553888320922852","3.428324248032895","","","1.0405064586654724"
"3DCNN_200000_5_ReLU_30_0.001_4","0.08958438394105528","0.1145033446021378","finished","-","changli_824","","2024-04-03T14:46:59.000Z","36308","","ReLU","3DCNN_64_stride1","4","30","","5","0.001","","","","","85647","","200000","","","0.14861923456192017","","29","0.6203145328450477","","1143","26","","","","3.23343276977539","1.0204315185546875","6.3911894416809085","6.803989410400391","3.445690783244845","","","1.029622219652536"
"3DCNN_200000_3_ReLU_20_0.001_4","0.10749953641634434","0.10756604041308164","finished","-","changli_824","","2024-04-03T14:40:59.000Z","23864","","ReLU","3DCNN_64_stride1","4","20","","3","0.001","","","","","18811","","200000","","","0.025987744331359863","","19","0.6576834472102988","","1144","26","","","","3.96418571472168","1.023054122924805","7.877314410209656","7.433176040649414","4.073770457826917","","","1.0893485632287452"
"3DCNN_200000_5_Sigmoid_30_1e-05_4","0.11394874663774857","0.11389492606259882","finished","-","changli_824","","2024-04-03T14:27:07.000Z","37019","","Sigmoid","3DCNN_64_stride1","4","30","","5","0.00001","","","","","85647","","200000","","","0.15985214710235596","","29","0.5935652915272607","","1158","27","","","","3.343343734741211","0.9701251983642578","6.473620357513428","21.59428596496582","3.37507390432249","","","0.9829188925195412"
"3DCNN_200000_5_ReLU_15_1e-05_4","0.10537363007441164","0.10903062619380652","finished","-","changli_824","","2024-04-03T14:21:11.000Z","19320","","ReLU","3DCNN_64_stride1","4","15","","5","0.00001","","","","","85647","","200000","","","0.13961848616600037","","14","0.6357488814298864","","1248","29","","","","5.026340484619141","1.3637542724609375","7.245419616699219","6.48951530456543","3.944059933965553","","","1.3702595569043752"
"3DCNN_200000_5_Sigmoid_30_0.0001_4","0.1016614512593858","0.10779432986304165","finished","-","changli_824","","2024-04-03T14:18:54.000Z","37974","","Sigmoid","3DCNN_64_stride1","4","30","","5","0.0001","","","","","85647","","200000","","","0.12573818862438202","","29","0.6276870239534081","","1182","27","","","","3.889322280883789","1.1737346649169922","6.730610694885254","7.5054168701171875","3.698324212839089","","","1.1940572156484828"
"3DCNN_200000_5_ReLU_20_0.001_4","0.08809721497797407","0.09639850928522646","finished","-","changli_824","","2024-04-03T14:10:00.000Z","25350","","ReLU","3DCNN_64_stride1","4","20","","5","0.001","","","","","85647","","200000","","","0.07561234384775162","","19","0.6815033644450894","","1207","27","","","","3.73697280883789","1.0509490966796875","7.5346185493469235","7.609128952026367","3.493841101250951","","","1.085668491072444"
"3DCNN_200000_3_Sigmoid_5_0.001_4","0.1282307687521726","0.13155031747221946","finished","-","changli_824","","2024-04-03T14:03:38.000Z","5756","","Sigmoid","3DCNN_64_stride1","4","5","","3","0.001","","","","","18811","","200000","","","0.07959919422864914","","4","0.549726637883629","","1123","24","","","","3.350973129272461","0.9510517120361328","7.764999146461487","7.834911346435547","3.507686577026404","","","1.078000700617411"
"3DCNN_200000_5_ReLU_20_0.0001_4","0.09481090070407838","0.10225295165367423","finished","-","changli_824","","2024-04-03T13:46:31.000Z","24869","","ReLU","3DCNN_64_stride1","4","20","","5","0.0001","","","","","85647","","200000","","","0.03776883706450462","","19","0.675506736110042","","1182","27","","","","3.541231155395508","1.1067390441894531","7.077080311775208","7.433414459228516","3.4829860306854465","","","1.081849676538184"
"3DCNN_200000_3_ReLU_10_0.001_4","0.1133351901046466","0.11599396020285783","finished","-","changli_824","","2024-04-03T13:40:20.000Z","12047","","ReLU","3DCNN_64_stride1","4","10","","3","0.001","","","","","18811","","200000","","","0.16530612111091614","","9","0.635072151714551","","1191","25","","","","4.196882247924805","1.2385845184326172","8.403136286735535","7.905483245849609","4.04399392795124","","","1.1870537417001994"
"3DCNN_200000_5_ReLU_30_0.0001_4","0.08557463617175817","0.09337269764468074","finished","-","changli_824","","2024-04-03T13:30:42.000Z","36425","","ReLU","3DCNN_64_stride1","4","30","","5","0.0001","","","","","85647","","200000","","","0.0653582513332367","","29","0.6965547697718177","","1153","27","","","","4.759311676025391","1.0483264923095703","6.944281520843505","7.146596908569336","3.484839662405748","","","1.0977688563396653"
"3DCNN_200000_5_Sigmoid_5_0.001_4","0.12743441331744193","0.12261557066738606","finished","-","changli_824","","2024-04-03T13:23:54.000Z","6261","","Sigmoid","3DCNN_64_stride1","4","5","","5","0.001","","","","","85647","","200000","","","0.0723685547709465","","4","0.5507825705848717","","1239","30","","","","3.1533241271972656","1.120805740356445","8.21860731124878","8.052587509155273","3.603768076842297","","","1.1237911431186172"
"3DCNN_200000_3_ReLU_25_0.0001_4","0.10594988501264714","0.11277306462191045","finished","-","changli_824","","2024-04-03T13:23:41.000Z","29134","","ReLU","3DCNN_64_stride1","4","25","","3","0.0001","","","","","18811","","200000","","","0.08750218152999878","","24","0.6434637644337623","","1116","26","","","","3.394603729248047","1.007795333862305","7.655870137214661","6.924629211425781","3.581188692763272","","","1.0595681676902926"
"3DCNN_200000_5_Sigmoid_5_0.0001_4","0.13254569766113536","0.12750364781022072","finished","-","changli_824","","2024-04-03T13:18:06.000Z","6309","","Sigmoid","3DCNN_64_stride1","4","5","","5","0.0001","","","","","85647","","200000","","","0.141128271818161","","4","0.5444407356971498","","1262","31","","","","4.032135009765625","1.186370849609375","8.14835120201111","7.640600204467773","3.6290875242385514","","","1.1135014185465004"
"3DCNN_200000_5_Sigmoid_15_1e-05_4","0.12899249298596754","0.1274825083423406","finished","-","changli_824","","2024-04-03T13:12:10.000Z","18657","","Sigmoid","3DCNN_64_stride1","4","15","","5","0.00001","","","","","85647","","200000","","","0.06526052951812744","","14","0.541410716374553","","1208","28","","","","3.6232471466064458","0.9672641754150392","7.679066467285156","7.026910781860352","3.4893737265672127","","","1.0690234272355534"
"3DCNN_200000_3_ReLU_15_1e-05_4","0.1279862034672685","0.13024023468531667","finished","-","changli_824","","2024-04-03T13:10:02.000Z","16974","","ReLU","3DCNN_64_stride1","4","15","","3","0.00001","","","","","18811","","200000","","","0.18281184136867523","","14","0.5634976563151859","","1117","26","","","","3.420114517211914","1.268148422241211","7.866361284255982","8.916854858398438","3.6809438751992953","","","1.1076700256531498"
"3DCNN_200000_5_Sigmoid_5_1e-05_4","0.15420772224016488","0.1520320023395121","finished","-","changli_824","","2024-04-03T13:04:20.000Z","6018","","Sigmoid","3DCNN_64_stride1","4","5","","5","0.00001","","","","","85647","","200000","","","0.2600647211074829","","4","0.4386745936797978","","1175","30","","","","3.286123275756836","1.0559558868408203","7.037397541999816","8.606195449829102","3.541905781249328","","","1.1543941306301868"
"3DCNN_200000_5_Sigmoid_20_0.0001_4","0.10964376752654093","0.11233338745459914","finished","-","changli_824","","2024-04-03T12:56:42.000Z","25272","","Sigmoid","3DCNN_64_stride1","4","20","","5","0.0001","","","","","85647","","200000","","","0.22826004028320312","","19","0.5960185061209872","","1228","29","","","","3.732919692993164","1.0385513305664062","7.670528831481934","6.43610954284668","3.573348908978573","","","1.117628453725792"
"3DCNN_200000_5_ReLU_5_0.001_4","0.11301084503647872","0.11012006972953677","finished","-","changli_824","","2024-04-03T12:53:42.000Z","6404","","ReLU","3DCNN_64_stride1","4","5","","5","0.001","","","","","85647","","200000","","","0.045529283583164215","","4","0.6448777819640459","","1246","27","","","","3.2651424407958984","1.2638568878173828","7.47080367565155","6.247282028198242","3.9234160041542","","","1.190372164469646"
"3DCNN_200000_3_ReLU_5_0.001_4","0.12084580813035369","0.11754678798764943","finished","-","changli_824","","2024-04-03T12:50:22.000Z","5716","","ReLU","3DCNN_64_stride1","4","5","","3","0.001","","","","","18811","","200000","","","0.17869091033935547","","4","0.6191758406155717","","1111","24","","","","13.957977294921877","1.203298568725586","7.517020568847657","5.950450897216797","3.6022800854573993","","","1.1204634325571328"
"3DCNN_200000_3_Sigmoid_30_1e-05_4","0.12598392833800054","0.13710995473563672","finished","-","changli_824","","2024-04-03T12:22:15.000Z","34571","","Sigmoid","3DCNN_64_stride1","4","30","","3","0.00001","","","","","18811","","200000","","","0.11100981384515762","","29","0.5331188775274796","","1109","22","","","","3.238439559936523","0.9853839874267578","6.852705392837525","5.25355339050293","3.466559763216071","","","1.021686232233622"
"3DCNN_200000_3_Sigmoid_20_0.001_4","0.11062199803140016","0.11523498683273792","finished","-","changli_824","","2024-04-03T12:21:21.000Z","23180","","Sigmoid","3DCNN_64_stride1","4","20","","3","0.001","","","","","18811","","200000","","","0.1560821235179901","","19","0.6146646248681051","","1121","23","","","","3.653526306152344","1.1072158813476562","7.179681401252747","5.68079948425293","4.413929947091714","","","1.1301876550697418"
"3DCNN_200000_5_Sigmoid_30_0.001_4","0.09513737133893184","0.106428940230608","finished","-","changli_824","","2024-04-03T12:05:12.000Z","37204","","Sigmoid","3DCNN_64_stride1","4","30","","5","0.001","","","","","85647","","200000","","","0.060585930943489075","","29","0.667090796297797","","1171","25","","","","3.770112991333008","1.0209083557128906","6.922225856781006","7.170677185058594","3.709509959815144","","","1.054578325355867"
"3DCNN_200000_3_Sigmoid_25_0.0001_4","0.11553143784033136","0.1173901108674705","finished","-","changli_824","","2024-04-03T11:55:06.000Z","29304","","Sigmoid","3DCNN_64_stride1","4","25","","3","0.0001","","","","","18811","","200000","","","0.2320307493209839","","24","0.5915752938782128","","1129","23","","","","3.468036651611328","1.1363029479980469","7.499644060134887","5.967855453491211","3.8809988445748234","","","1.248020723641637"
"3DCNN_200000_3_ReLU_30_0.0001_4","0.10464910162740387","0.1073666886150837","finished","-","changli_824","","2024-04-03T11:50:05.000Z","34224","","ReLU","3DCNN_64_stride1","4","30","","3","0.0001","","","","","18811","","200000","","","0.1458614468574524","","29","0.6497503192535016","","1099","24","","","","3.412961959838867","1.0018348693847656","7.381256041526794","5.4836273193359375","3.5628434681229457","","","1.052075409027467"
"3DCNN_200000_5_ReLU_25_0.0001_4","0.08790773546359502","0.09765626799166202","finished","-","changli_824","","2024-04-03T11:41:15.000Z","30680","","ReLU","3DCNN_64_stride1","4","25","","5","0.0001","","","","","85647","","200000","","","0.02258330211043358","","24","0.6894089448193357","","1202","29","","","","3.817558288574219","1.198530197143555","7.403766508102417","6.556510925292969","3.615764089287889","","","1.185078601760558"
"3DCNN_200000_3_Sigmoid_30_0.0001_4","0.11118151713883503","0.11920655377358198","finished","-","changli_824","","2024-04-03T11:32:11.000Z","33938","","Sigmoid","3DCNN_64_stride1","4","30","","3","0.0001","","","","","18811","","200000","","","0.05089959502220154","","29","0.616596708160808","","1071","24","","","","3.43179702758789","0.9675025939941406","6.969025440216065","6.12640380859375","3.4627394810703476","","","1.0707246251853115"
"3DCNN_200000_5_ReLU_5_1e-05_4","0.12581348255861552","0.12592286495193838","finished","-","changli_824","","2024-04-03T11:32:11.000Z","6259","","ReLU","3DCNN_64_stride1","4","5","","5","0.00001","","","","","85647","","200000","","","0.17156383395195007","","4","0.561332241551534","","1217","27","","","","3.4584999084472656","1.2507438659667969","7.041831402778626","5.888223648071289","3.5353275842012275","","","1.1668454212357242"
"3DCNN_200000_5_ReLU_20_1e-05_4","0.10811338367495686","0.11152838543467224","finished","-","changli_824","","2024-04-03T10:47:44.000Z","25443","","ReLU","3DCNN_64_stride1","4","20","","5","0.00001","","","","","85647","","200000","","","0.032430604100227356","","19","0.6306383087771306","","1261","29","","","","3.20291519165039","1.1773109436035156","7.879916152954101","7.93910026550293","3.992187106435264","","","1.1705128543348198"
"3DCNN_200000_5_ReLU_5_0.0001_4","0.11142654597080312","0.11005224814787506","finished","-","changli_824","","2024-04-03T10:38:36.000Z","6128","","ReLU","3DCNN_64_stride1","4","5","","5","0.0001","","","","","85647","","200000","","","0.06085479259490967","","4","0.6319915708366803","","1196","28","","","","3.2989978790283203","1.989126205444336","6.814337453842163","6.237030029296875","3.423020801059626","","","1.0629809046366128"
"3DCNN_200000_3_Sigmoid_15_0.0001_4","0.12061377129714936","0.1205316394597292","finished","-","changli_824","","2024-04-03T10:38:06.000Z","16934","","Sigmoid","3DCNN_64_stride1","4","15","","3","0.0001","","","","","18811","","200000","","","0.07386548817157745","","14","0.588856997324438","","1125","25","","","","3.674030303955078","0.940561294555664","7.959147872924805","8.083343505859375","3.6873951795745503","","","1.1199312516484394"
"3DCNN_200000_3_Sigmoid_15_1e-05_4","0.14111135659964755","0.1449828995987773","finished","-","changli_824","","2024-04-03T10:33:10.000Z","17012","","Sigmoid","3DCNN_64_stride1","4","15","","3","0.00001","","","","","18811","","200000","","","0.14579814672470093","","14","0.515538054039743","","1155","28","","","","3.8552284240722656","1.1057853698730469","8.309215264320374","7.979154586791992","3.871005123723719","","","1.1218608143817947"
"3DCNN_200000_3_ReLU_10_1e-05_4","0.1350896353599243","0.1345823882177472","finished","-","changli_824","","2024-04-03T10:14:08.000Z","11290","","ReLU","3DCNN_64_stride1","4","10","","3","0.00001","","","","","18811","","200000","","","0.16306312382221222","","9","0.535181873872935","","1108","25","","","","3.872871398925781","1.174211502075195","7.194156994819641","7.546424865722656","3.613727248699862","","","1.1668086530693085"
"3DCNN_200000_5_ReLU_10_1e-05_4","0.1109842229607515","0.11274878171421587","finished","-","changli_824","","2024-04-03T10:09:41.000Z","12045","","ReLU","3DCNN_64_stride1","4","10","","5","0.00001","","","","","85647","","200000","","","0.16542044281959534","","9","0.6313259304756168","","1175","26","","","","3.52621078491211","1.2171268463134766","7.267187333106994","7.635116577148437","3.6213318284308103","","","1.1659961148916955"
"3DCNN_200000_3_Sigmoid_30_0.001_4","0.10587275913299991","0.1061530369039625","finished","-","changli_824","","2024-04-03T08:56:48.000Z","34177","","Sigmoid","3DCNN_64_stride1","4","30","","3","0.001","","","","","18811","","200000","","","0.08915933966636658","","29","0.6286454857196407","","1126","24","","","","3.374814987182617","1.3697147369384766","7.506323900222778","7.141828536987305","3.9074822029225182","","","1.261155576591032"
"3DCNN_200000_3_Sigmoid_10_1e-05_4","0.1450324712383002","0.1443680291131139","finished","-","changli_824","","2024-04-03T08:56:06.000Z","11254","","Sigmoid","3DCNN_64_stride1","4","10","","3","0.00001","","","","","18811","","200000","","","0.23352885246276855","","9","0.4960329077001282","","1100","22","","","","3.3986568450927734","1.0395050048828125","7.285802292823791","7.238149642944336","3.8089621517748378","","","1.1228370858004773"
"3DCNN_200000_5_ReLU_15_0.0001_4","0.09466092426707969","0.100823997168988","finished","-","changli_824","","2024-04-03T08:39:50.000Z","18298","","ReLU","3DCNN_64_stride1","4","15","","5","0.0001","","","","","85647","","200000","","","0.12620779871940613","","14","0.6749723151715497","","1194","27","","","","3.4799575805664062","1.2423992156982422","7.068499031066895","6.80088996887207","3.592894825608188","","","1.1533539936724435"
"3DCNN_200000_3_ReLU_20_1e-05_4","0.12668361020572483","0.12898964719586076","finished","-","changli_824","","2024-04-03T07:09:20.000Z","23332","","ReLU","3DCNN_64_stride1","4","20","","3","0.00001","","","","","18811","","200000","","","0.2628686726093292","","19","0.541317950399381","","1145","25","","","","3.516674041748047","0.9813308715820312","7.484693603515625","10.95867156982422","3.8971903276910873","","","1.1309306784327249"
"3DCNN_200000_3_Sigmoid_15_0.001_4","0.11254700522919184","0.11080667050629854","finished","-","changli_824","","2024-04-03T07:06:34.000Z","16912","","Sigmoid","3DCNN_64_stride1","4","15","","3","0.001","","","","","18811","","200000","","","0.12052785605192184","","14","0.6168719807817813","","1103","23","","","","3.723621368408203","1.0309219360351562","7.070482072830201","6.638050079345703","3.5770373049677073","","","1.0895324998112568"
"3DCNN_200000_5_ReLU_10_0.0001_4","0.10050792120048777","0.10614047419577836","finished","-","changli_824","","2024-04-03T07:06:34.000Z","12286","","ReLU","3DCNN_64_stride1","4","10","","5","0.0001","","","","","85647","","200000","","","0.10202516615390778","","9","0.6612277784749379","","1198","29","","","","3.5142898559570312","1.0411739349365234","7.543538041114807","6.932973861694336","3.652245675499236","","","1.1232928578633383"
"3DCNN_200000_5_Sigmoid_15_0.0001_4","0.11312819436172024","0.1151610619932413","finished","-","changli_824","","2024-04-03T05:30:13.000Z","18391","","Sigmoid","3DCNN_64_stride1","4","15","","5","0.0001","","","","","85647","","200000","","","0.06423833966255188","","14","0.6174345061657731","","1193","27","","","","3.438711166381836","1.024007797241211","6.712695651054383","7.308244705200195","3.4038174364609253","","","1.0443399230160388"
"3DCNN_200000_5_ReLU_15_0.001_4","0.0983463138535712","0.1020820931263268","finished","-","changli_824","","2024-04-03T05:30:13.000Z","18436","","ReLU","3DCNN_64_stride1","4","15","","5","0.001","","","","","85647","","200000","","","0.037448711693286896","","14","0.6655547206454181","","1195","28","","","","3.721237182617187","1.0449886322021484","7.263781056404113","5.385875701904297","3.711977003097153","","","1.1986460551679374"
"3DCNN_200000_3_Sigmoid_5_1e-05_4","0.17552232747521251","0.1704984253898263","finished","-","changli_824","","2024-04-03T05:30:13.000Z","5712","","Sigmoid","3DCNN_64_stride1","4","5","","3","0.00001","","","","","18811","","200000","","","0.2981337904930115","","4","0.3829103129410595","","1099","25","","","","4.035472869873047","1.1379718780517578","7.549606170654297","7.539033889770508","3.645065303420181","","","1.1283993242256134"
"3DCNN_200000_5_ReLU_10_0.001_4","0.09930934105019085","0.10308736127652228","finished","-","changli_824","","2024-04-03T05:30:13.000Z","12286","","ReLU","3DCNN_64_stride1","4","10","","5","0.001","","","","","85647","","200000","","","0.10983985662460329","","9","0.6670345834307525","","1195","26","","","","3.95965576171875","1.3058185577392578","6.97245331287384","7.802009582519531","3.798010263902756","","","1.2759950745057869"
